rank,topic,url,ease_of_reading,sentence_level_sentiment,positive_sentiment,negative_sentiment,sentence_level_objectivity,bias,bias_label,credibility,trust_metric,google_page_rank,alexa_reach_rank,domain,content_length
84,Brexit,https://www.nakedcapitalism.com/2020/03/links-3-7-2020.html,80.0,12.32,7.61902425226289,4.705086580086581,73.82,50,Partially Left,nan,nan,nan,nan,nakedcapitalism.com,6191
85,Brexit,https://news.yahoo.com/europe-shut-borders-lengthy-virus-130847506.html,40.0,6.95,5.534110950777618,1.4164462081128748,76.93,50,Partially Left,87.5,95.0,8,8.0,news.yahoo.com,5018
87,Brexit,https://indianexpress.com/article/world/coronavirus-puts-to-the-fore-an-improbable-uk-leader-dominic-raab/,80.0,16.21,11.286389536389537,4.922330755664088,65.53,0,Center,nan,nan,nan,nan,indianexpress.com,6189
88,Brexit,https://www.marketwatch.com/story/treasury-yields-slide-as-policy-response-to-coronavirus-comes-into-focus-2020-03-11,40.0,16.27,10.519702032859927,5.752923976608186,68.33,50,Partially Right,95.0,76.0,8,846.0,marketwatch.com,2350
89,Brexit,https://www.corriere.it/esteri/20_aprile_07/forzaboris-johnson-premier-pugile-anche-nemici-oggi-tifano-lui-7aa1adb4-7903-11ea-ab65-4f14b5300fbb.shtml,80.0,0.37,0.3703703703703704,0.0,95.93,50,Partially Left,82.5,63.0,8,871.0,corriere.it,4091
90,Brexit,https://appleinsider.com/articles/20/03/10/aapl-has-coronavirus-whiplash-as-markets-rally-after-black-monday,80.0,8.74,2.9970238095238093,5.746527777777778,77.39,100,Right,nan,nan,nan,nan,appleinsider.com,2089
91,Brexit,https://www.corriere.it/sette/incontri/20_marzo_12/domani-7-roberto-mancini-la-vita-troppo-breve-essere-cattivi-114fc508-63e6-11ea-9cf4-1c175ff3bb7c.shtml,80.0,0.0,0.0,0.0,100.0,50,Partially Left,82.5,63.0,8,871.0,corriere.it,3436
92,Brexit,http://www.ansa.it/sito/notizie/mondo/2020/03/19/barnier-positivo-a-coronavirus_6c558efd-3bde-450a-b4cf-c2409e6f89bf.html,100.0,0.0,0.0,0.0,100.0,50,Partially Left,95.0,72.0,8,2188.0,ansa.it,273
93,Brexit,https://qz.com/1831879/what-will-labours-new-leader-mean-for-jeremy-corbyns-legacy/,80.0,16.02,14.73265735587164,1.2840136054421767,66.75,100,Right,100.0,43.0,8,1987.0,qz.com,5901
95,Brexit,https://hypebeast.com/2020/3/riz-ahmed-the-breakup-shikwa-music-video,80.0,5.67,0.5128205128205128,5.16025641025641,83.98,50,Partially Left,nan,nan,nan,nan,hypebeast.com,273
97,Brexit,https://www.zeit.de/politik/ausland/2020-03/grossbritannien-coronavirus-boris-johnson-prince-charles-gesundheitssystem-beatmungsgeraete,100.0,0.0,0.0,0.0,100.0,50,Partially Right,nan,nan,nan,nan,zeit.de,4117
99,Brexit,https://www.sueddeutsche.de/muenchen/landkreismuenchen/brexit-kommunalwahl-neubiberg-1.4836648,80.0,0.67,0.33333333333333337,0.33333333333333337,98.0,50,Partially Left,nan,nan,nan,nan,sueddeutsche.de,5726
100,Brexit,https://elpais.com/elpais/2020/03/21/icon/1584785206_585187.html,80.0,0.0,0.0,0.0,99.81,50,Partially Left,nan,nan,nan,nan,elpais.com,7854
1,SyrianCivilWar,https://www.worldpoliticsreview.com/articles/28583/for-nato-turkey-russia-war-is-a-nightmare-scenario,40.0,3.24,0.8333333333333334,2.4087301587301586,78.31,50,Partially Left,nan,nan,nan,nan,worldpoliticsreview.com,7543
2,SyrianCivilWar,https://www.cnn.com/2020/03/14/opinions/how-the-us-can-help-ease-idlibs-catastrophe-alrifai/index.html,80.0,10.83,7.207607733175914,3.617424242424242,68.83,50,Partially Left,100.0,87.0,9,nan,cnn.com,5907
3,SyrianCivilWar,https://time.com/5798139/what-happens-next-with-europes-latest-refugee-crisis/,80.0,11.67,8.894654452690167,2.77405753968254,74.61,50,Partially Left,95.0,64.0,8,1028.0,time.com,7551
4,SyrianCivilWar,https://www.theatlantic.com/politics/archive/2020/03/syria-turkey-usa-refugee-crisis-trump-biden-sanders/607984/,80.0,11.69,7.312062937062937,4.377289377289377,72.53,50,Partially Left,92.5,79.0,8,1360.0,theatlantic.com,11593
5,SyrianCivilWar,https://www.bbc.co.uk/news/world-europe-51799470,80.0,24.31,8.87194264069264,15.434523809523808,56.32,50,Partially Right,95.0,96.0,9,102.0,bbc.co.uk,2823
6,SyrianCivilWar,https://abcnews.go.com/Politics/powerful-testimony-syrian-defector-warns-us-assad-kill/story?id=69536759,40.0,16.05,7.662208822923107,8.392030423280424,61.62,50,Partially Left,82.5,86.0,9,1130.0,abcnews.go.com,6693
7,SyrianCivilWar,https://news.yahoo.com/turkey-used-weapon-syria-effective-174456745.html,80.0,14.76,9.569752487771966,5.186333027242118,65.28,100,Left,87.5,95.0,8,8.0,news.yahoo.com,6822
8,SyrianCivilWar,https://news.yahoo.com/senior-member-irans-revolutionary-guards-082016337.html,80.0,2.25,0.0,2.25,90.75,50,Partially Right,87.5,95.0,8,8.0,news.yahoo.com,273
9,SyrianCivilWar,https://www.aljazeera.com/news/2020/03/rescuers-war-torn-syria-gear-coronavirus-battle-200325093458400.html,40.0,11.95,7.025479689483449,4.919590643274853,63.99,100,Right,82.5,73.0,8,nan,aljazeera.com,5940
10,SyrianCivilWar,https://time.com/5809453/libya-middle-east-coronavirus-covid19/,80.0,9.31,6.669672919672919,2.638888888888889,74.66,0,Center,95.0,64.0,8,1028.0,time.com,6432
11,SyrianCivilWar,https://www.reuters.com/article/us-usa-syria-congress-idUSKBN20Y2Q0,40.0,15.42,9.09090909090909,6.333072791406124,73.47,50,Partially Left,100.0,87.0,9,544.0,reuters.com,2610
12,SyrianCivilWar,https://news.yahoo.com/every-state-itself-now-pandemic-234453836.html,40.0,12.76,11.78785624098124,0.9722222222222222,68.36,100,Right,87.5,95.0,8,8.0,news.yahoo.com,5383
13,SyrianCivilWar,https://acoup.blog/2020/03/20/collections-why-dont-we-use-chemical-weapons-anymore/,80.0,12.55,8.722848768067964,3.8301593504966527,61.4,0,Center,nan,nan,nan,nan,acoup.blog,41678
14,SyrianCivilWar,https://indianexpress.com/article/world/for-children-fleeing-the-syrian-war-a-tent-becomes-a-school-6327402/,80.0,11.09,7.07405723905724,4.013783068783069,77.24,0,Center,nan,nan,nan,nan,indianexpress.com,7544
15,SyrianCivilWar,https://www.reuters.com/article/us-syria-security-turkey-migrants-idUSKBN20U0P2,40.0,19.13,16.09848484848485,3.0303030303030307,60.31,50,Partially Left,100.0,87.0,9,544.0,reuters.com,3044
16,SyrianCivilWar,https://www.reuters.com/article/us-syria-security-iran-idUSKBN20U0AC,80.0,2.81,0.0,2.8125,88.44,50,Partially Right,100.0,87.0,9,544.0,reuters.com,273
17,SyrianCivilWar,https://qz.com/1824519/un-asks-for-2-billion-to-help-poorest-countries-fight-coronavirus/,80.0,14.28,12.488508781191706,1.793391229366839,63.4,100,Left,100.0,43.0,8,1987.0,qz.com,5111
18,SyrianCivilWar,https://www.aljazeera.com/indepth/opinion/coronavirus-leaders-reconsider-risks-conflict-200401093640487.html,80.0,9.74,8.107034632034631,1.6342592592592593,69.35,0,Center,82.5,73.0,8,nan,aljazeera.com,5680
19,SyrianCivilWar,https://www.axios.com/syria-coronavirus-confirmed-case-9d492491-0bf1-4971-a2f1-45c639dcb869.html,100.0,14.03,10.416666666666668,3.6111111111111116,42.5,100,Right,87.5,51.0,7,3844.0,axios.com,273
20,SyrianCivilWar,https://www.reuters.com/article/us-syria-security-un-idUSKBN21O27D,80.0,9.07,2.1970880681818183,6.875000000000001,75.96,50,Partially Left,100.0,87.0,9,544.0,reuters.com,2454
21,SyrianCivilWar,https://www.independent.co.uk/news/world/americas/austin-tice-trump-syria-captivity-journalist-a9411866.html,80.0,1.98,0.7494588744588744,1.2351190476190477,91.03,100,Left,87.5,83.0,8,735.0,independent.co.uk,273
22,SyrianCivilWar,https://indianexpress.com/article/world/wealthy-nations-help-venezuela-colombia-refugee-crisis-6327491/,80.0,18.33,12.612612958357639,5.71513002364066,58.25,0,Center,nan,nan,nan,nan,indianexpress.com,5715
23,SyrianCivilWar,https://www.theatlantic.com/ideas/archive/2020/04/its-not-september-12-anymore/609502/,80.0,15.0,7.347958754208754,7.654635928445451,59.18,100,Right,92.5,79.0,8,1360.0,theatlantic.com,21674
24,SyrianCivilWar,https://www.reuters.com/article/us-health-coronavirus-syria-jails-idUSKBN21O1WO,80.0,8.92,5.803168044077134,3.1174242424242427,70.62,0,Center,100.0,87.0,9,544.0,reuters.com,3800
25,SyrianCivilWar,https://news.yahoo.com/turkeys-frontier-europe-everyone-wants-161257752.html,40.0,17.74,14.6875,3.055555555555556,63.83,50,Partially Left,87.5,95.0,8,8.0,news.yahoo.com,3044
26,SyrianCivilWar,https://www.thedailybeast.com/far-right-terrorists-want-syria-crisis-to-bring-on-race-war,80.0,15.49,11.29464285714286,4.197089947089947,62.15,100,Right,100.0,48.0,8,1204.0,thedailybeast.com,5082
27,SyrianCivilWar,https://news.yahoo.com/lonely-joggers-fretful-bakers-coronavirus-195500471.html,80.0,11.66,6.316707717569786,5.347222222222222,75.4,100,Left,87.5,95.0,8,8.0,news.yahoo.com,9327
28,SyrianCivilWar,https://www.cbc.ca/news/world/turkey-syria-refugees-1.5501356,40.0,9.45,3.689115465431255,5.758145363408521,80.13,100,Right,100.0,84.0,8,882.0,cbc.ca,6385
29,SyrianCivilWar,https://www.cnn.com/2020/03/26/middleeast/syria-idlib-coronavirus-intl/index.html,80.0,10.61,5.5952174051438766,5.017711251167134,63.43,50,Partially Left,100.0,87.0,9,nan,cnn.com,7570
30,SyrianCivilWar,https://www.rte.ie/news/world/2020/0315/1123353-syria-war/,80.0,15.53,6.618446368446369,8.914727633477632,70.33,50,Partially Left,nan,nan,nan,nan,rte.ie,7741
31,SyrianCivilWar,https://www.timesofisrael.com/iran-death-toll-from-virus-passes-600-as-syria-shuts-schools/,80.0,11.53,8.558597558597556,2.9722660972660973,65.48,50,Partially Right,100.0,56.0,7,6803.0,timesofisrael.com,5088
32,SyrianCivilWar,https://www.juancole.com/2020/03/children-millions-blighted.html,80.0,12.92,6.65260467823493,6.26853620235973,71.32,50,Partially Left,nan,nan,nan,nan,juancole.com,4394
33,SyrianCivilWar,https://www.juancole.com/2020/03/instability-strengthen-hezbollah.html,40.0,9.43,5.766749595255692,3.6657955865272935,66.76,100,Right,nan,nan,nan,nan,juancole.com,9416
34,SyrianCivilWar,https://news.yahoo.com/northeast-syria-us-russia-fragile-coexistence-105017681.html,80.0,9.89,4.666666666666667,5.224517584811703,71.05,50,Partially Right,87.5,95.0,8,8.0,news.yahoo.com,4683
35,SyrianCivilWar,https://news.yahoo.com/syrias-war-turns-9-barbarity-070434378.html,80.0,13.58,7.580128205128204,6.002136752136752,67.6,100,Right,87.5,95.0,8,8.0,news.yahoo.com,13320
36,SyrianCivilWar,https://news.yahoo.com/senior-member-irans-revolutionary-guards-082529573.html,80.0,2.25,0.0,2.25,90.75,50,Partially Right,87.5,95.0,8,8.0,news.yahoo.com,273
37,SyrianCivilWar,https://nationalinterest.org/blog/buzz/syrian-civil-war-mess—can-it-be-fixed-139552,40.0,18.41,10.46180877654092,7.947969812925171,55.62,50,Partially Left,nan,nan,nan,nan,nationalinterest.org,7728
38,SyrianCivilWar,https://news.trust.org/item/20200327201312-k2k1h,40.0,7.47,2.571138211382114,4.901761517615177,76.15,50,Partially Left,nan,nan,nan,nan,news.trust.org,6278
39,SyrianCivilWar,https://news.yahoo.com/u-n-finds-highly-probable-162037596.html,80.0,8.4,1.5247395833333335,6.875000000000001,78.89,50,Partially Left,87.5,95.0,8,8.0,news.yahoo.com,2466
40,SyrianCivilWar,https://www.washingtonpost.com/politics/2020/04/02/syrias-civil-war-will-make-fighting-coronavirus-particularly-difficult/,100.0,5.06,5.056818181818181,0.0,90.35,50,Partially Left,100.0,87.0,8,239.0,washingtonpost.com,6775
41,SyrianCivilWar,https://news.yahoo.com/pompeo-says-russia-responsible-turkish-soldiers-deaths-191743103.html,80.0,10.31,3.2589285714285716,7.050865800865802,74.13,50,Partially Right,87.5,95.0,8,8.0,news.yahoo.com,2333
42,SyrianCivilWar,https://www.timesofisrael.com/syrian-media-says-israeli-war-planes-attack-near-homs/,80.0,14.99,7.412280701754385,7.575536062378169,66.91,100,Right,100.0,56.0,7,6803.0,timesofisrael.com,3340
43,SyrianCivilWar,https://www.bostonglobe.com/news/world/2020/03/22/syrian-president-issues-amnesty-reduces-sentences/zLYZlJFgVDc9MsdEU8uZCL/story.html,80.0,12.33,5.411616161616162,6.916666666666667,76.33,50,Partially Left,100.0,63.0,8,4624.0,bostonglobe.com,2313
44,SyrianCivilWar,https://goodmenproject.com/bits-and-pieces/my-daily-life-in-syria-heart-breaking-travel-experience-wcz/,80.0,27.68,27.682394198033062,0.0,65.03,100,Left,nan,nan,nan,nan,goodmenproject.com,26412
45,SyrianCivilWar,https://foreignpolicy.com/2020/03/18/libyan-civil-war-about-get-worse/,80.0,13.15,9.83805315055315,3.3138364161091434,59.55,50,Partially Right,87.5,45.0,8,12475.0,foreignpolicy.com,9966
46,SyrianCivilWar,https://www.cbsnews.com/news/trump-calls-on-syria-to-release-journalist-austin-tice/,80.0,12.19,11.117216117216119,1.0737179487179487,72.53,100,Right,95.0,71.0,8,843.0,cbsnews.com,1617
47,SyrianCivilWar,https://www.bostonglobe.com/news/world/2020/03/08/least-iraqis-among-killed-syria-road-accident/XYeyjm9Cw0JPjqP7BsSgGK/story.html,100.0,15.42,0.0,15.416666666666664,81.83,50,Partially Right,100.0,63.0,8,4624.0,bostonglobe.com,1350
48,SyrianCivilWar,https://www.theamericanconservative.com/buchanan/is-this-how-europe-ends/,80.0,14.23,13.102350030921459,1.130952380952381,75.93,0,Center,100.0,54.0,6,29916.0,theamericanconservative.com,5033
49,SyrianCivilWar,http://www.hurriyetdailynews.com/syrian-man-teaches-karate-to-kids-in-reyhanli-153070,80.0,14.62,12.479166666666668,2.1428571428571432,76.09,50,Partially Left,100.0,61.0,7,48373.0,hurriyetdailynews.com,1484
50,SyrianCivilWar,https://news.yahoo.com/syrian-ex-vp-foreign-minister-123806011.html,80.0,10.97,8.571428571428573,2.3958333333333335,81.06,50,Partially Right,87.5,95.0,8,8.0,news.yahoo.com,3391
51,SyrianCivilWar,https://www.reuters.com/article/us-turkey-iran-killing-exclusive-idUSKBN21E3FU,40.0,7.78,2.702991452991453,5.078347578347579,75.0,50,Partially Left,100.0,87.0,9,544.0,reuters.com,6019
52,SyrianCivilWar,https://www.juancole.com/2020/03/could-restart-negotiations.html,40.0,13.93,9.851618716931217,4.075198412698413,57.09,100,Right,nan,nan,nan,nan,juancole.com,7121
53,SyrianCivilWar,https://nationalinterest.org/blog/skeptics/brutal-tragedy-idlib-why-us-should-stay-out-syria-and-dump-nato-130247,80.0,15.92,9.1292723149866,6.786309523809522,58.42,100,Right,nan,nan,nan,nan,nationalinterest.org,10323
54,SyrianCivilWar,https://news.yahoo.com/report-iran-revolutionary-guard-commander-134124715.html,80.0,10.5,0.0,10.500000000000002,87.67,50,Partially Left,87.5,95.0,8,8.0,news.yahoo.com,1403
55,SyrianCivilWar,https://deadline.com/2020/04/the-cave-dr-amani-ballour-coronavirus-response-united-states-syria-1202898009/,80.0,14.7,9.571345640311158,5.130906768837803,72.56,100,Right,87.5,44.0,8,2226.0,deadline.com,8828
56,SyrianCivilWar,https://www.cnn.com/2020/03/11/middleeast/idlib-syria-children-airstrikes-intl/index.html,80.0,17.94,12.371323529411764,5.567226890756302,73.2,50,Partially Right,100.0,87.0,9,nan,cnn.com,5436
57,SyrianCivilWar,https://nationalinterest.org/blog/skeptics/kurds-and-white-helmets-spar-over-coronavirus-sanctions-relief-syria-139117,80.0,5.63,3.8098072562358274,1.8198412698412696,77.87,100,Right,nan,nan,nan,nan,nationalinterest.org,3368
58,SyrianCivilWar,https://carnegie-mec.org/2020/03/26/russian-perspectives-on-syrian-military-reform-pub-81148,40.0,7.85,7.846320346320345,0.0,75.89,100,Right,nan,nan,nan,nan,carnegie-mec.org,273
60,SyrianCivilWar,https://sputniknews.com/analysis/202003311078781948-absolutely-no-aid-syrian-kurds-say-unprepared-for-covid-19-crisis-sdc-says/,40.0,14.2,10.248788909503197,3.9538690476190483,56.77,50,Partially Right,7.5,65.0,8,615.0,sputniknews.com,4014
61,SyrianCivilWar,https://nationalinterest.org/blog/buzz/suicide-drones-israels-secret-weapon-shadow-war-against-iran-syria-138552,80.0,9.23,6.067275795724071,3.1653667214012042,72.23,50,Partially Right,nan,nan,nan,nan,nationalinterest.org,8326
62,SyrianCivilWar,https://frontline.thehindu.com/world-affairs/article31126907.ece,80.0,10.53,7.166038518012202,3.368160348423506,74.47,0,Center,nan,nan,nan,nan,frontline.thehindu.com,10024
63,SyrianCivilWar,https://www.rawstory.com/2020/03/pompeo-says-russia-responsible-for-turkish-soldiers-deaths/,80.0,9.62,3.0416666666666665,6.580808080808081,75.86,50,Partially Left,87.5,59.0,7,5659.0,rawstory.com,2326
64,SyrianCivilWar,https://www.tabnak.ir/fa/news/965083/turkey-used-a-new-weapon-in-syria-that-was-so-effective-it-looks-like-russia-wont-dare-confront-turkey-directly,nan,0.0,0.0,0.0,100.0,100,Left,nan,nan,nan,nan,tabnak.ir,5454
65,SyrianCivilWar,https://www.dw.com/en/idlib-diaries-before-and-after-syrias-ceasefire/a-52820734,80.0,16.78,8.719718992248062,8.05676679586563,68.36,100,Right,nan,nan,nan,nan,dw.com,13706
66,SyrianCivilWar,https://www.vice.com/en_us/article/3a8eqw/syria-confirms-its-first-coronavirus-case-its-our-worst-nightmare,40.0,14.79,12.915584415584414,1.875,61.18,50,Partially Left,100.0,59.0,8,122.0,vice.com,4283
67,SyrianCivilWar,https://nationalinterest.org/blog/middle-east-watch/trump-wants-something-assad—heres-what-he-can-offer-return-140762,80.0,13.48,10.504573041337746,2.9730538048552755,67.33,0,Center,nan,nan,nan,nan,nationalinterest.org,9434
68,SyrianCivilWar,https://news.yahoo.com/syrian-president-issues-amnesty-reduces-160719158.html,80.0,13.17,5.410353535353535,7.760416666666667,69.64,50,Partially Left,87.5,95.0,8,8.0,news.yahoo.com,2241
69,SyrianCivilWar,https://www.counterpunch.org/2020/03/12/turkeys-failed-gamble-in-syria/,80.0,16.27,10.347001763668432,5.921736259037847,64.39,100,Right,80.0,68.0,7,35459.0,counterpunch.org,7890
70,SyrianCivilWar,https://warontherocks.com/2020/03/what-syria-ought-to-teach-america-about-competition-with-russia/,40.0,13.24,9.52663432797361,3.717619004672576,66.11,50,Partially Right,nan,nan,nan,nan,warontherocks.com,23935
72,SyrianCivilWar,https://www.spacewar.com/reports/Turkey-Russia_agreed_ceasefire_in_Syrias_Idlib_comes_into_force_999.html,40.0,8.62,6.5926640926640925,2.027027027027027,74.55,50,Partially Left,nan,nan,nan,nan,spacewar.com,6413
73,SyrianCivilWar,https://www.juancole.com/2020/04/afford-washingtons-sanctions.html,80.0,9.22,5.5838029416976775,3.6317251461988302,67.94,100,Right,nan,nan,nan,nan,juancole.com,12276
74,SyrianCivilWar,https://news.yahoo.com/least-26-iraqis-among-killed-111338374.html,80.0,17.43,2.142857142857143,15.291666666666668,71.02,50,Partially Left,87.5,95.0,8,8.0,news.yahoo.com,1358
75,SyrianCivilWar,http://www.hurriyetdailynews.com/syria-war-records-lowest-monthly-death-toll-in-9-years-153496,80.0,7.26,3.1874999999999996,4.074074074074074,72.81,50,Partially Right,100.0,61.0,7,48373.0,hurriyetdailynews.com,2046
76,SyrianCivilWar,http://www.hurriyetdailynews.com/assad-regime-says-israel-targeted-homs-153468,100.0,14.26,11.666666666666666,2.592592592592593,81.85,100,Right,100.0,61.0,7,48373.0,hurriyetdailynews.com,273
77,SyrianCivilWar,https://news.yahoo.com/syrias-assad-discusses-idlib-truce-164354800.html,80.0,7.75,6.962719298245615,0.7894736842105265,74.51,0,Center,87.5,95.0,8,8.0,news.yahoo.com,2370
78,SyrianCivilWar,https://nationalinterest.org/blog/middle-east-watch/following-air-strikes-syria-israeli-official-insinuates-assad-rebuilding,80.0,17.49,10.698567708333334,6.792534722222222,66.67,0,Center,nan,nan,nan,nan,nationalinterest.org,6331
80,SyrianCivilWar,https://letstalkbitcoin.com/blog/post/bitcoin-syria-how-bitcoin-refugees?utm_source=feedburner,80.0,10.36,8.176406926406928,2.1802721088435373,67.13,0,Center,nan,nan,nan,nan,letstalkbitcoin.com,1746
81,SyrianCivilWar,https://www.coindesk.com/despite-bitcoin-price-dips-crypto-is-a-safe-haven-in-the-middle-east,80.0,13.23,9.888285024154591,3.338191699604743,69.27,0,Center,nan,nan,nan,nan,coindesk.com,6853
82,SyrianCivilWar,https://nationalinterest.org/blog/buzz/turkeys-air-force-got-its-revenge-after-syria-killed-soldiers-idlib-135282,40.0,8.74,6.109723609723609,2.6336873003539667,72.65,50,Partially Right,nan,nan,nan,nan,nationalinterest.org,5979
83,SyrianCivilWar,https://nationalinterest.org/blog/middle-east-watch/only-america-and-turkey-can-save-syrias-people-coronavirus-141467,80.0,10.44,7.183919552669553,3.2576388888888883,60.93,50,Partially Left,nan,nan,nan,nan,nationalinterest.org,7342
84,SyrianCivilWar,https://www.thenation.com/article/society/coronavirus-refugee-camps-trump/,80.0,16.18,8.654637896825397,7.526325757575757,64.54,100,Left,80.0,73.0,7,14857.0,thenation.com,6473
85,SyrianCivilWar,https://www.washingtonpost.com/politics/2020/03/10/keeping-syrian-refugees-neighboring-countries-isnt-working-heres-why/,100.0,5.06,5.056818181818181,0.0,90.35,50,Partially Left,100.0,87.0,8,239.0,washingtonpost.com,7457
86,SyrianCivilWar,http://www.hurriyetdailynews.com/palestinian-syrian-refugees-in-lebanon-camps-brace-for-virus-153585,80.0,11.02,7.005655634687892,4.0182935344225665,71.98,50,Partially Right,100.0,61.0,7,48373.0,hurriyetdailynews.com,4931
87,SyrianCivilWar,https://www.globalresearch.ca/1983-cia-document-reveals-plan-destroy-syria-foreshadows-current-crisis-2/5705964,80.0,7.03,3.850553372699043,3.1754581813636924,79.96,100,Left,nan,nan,nan,nan,globalresearch.ca,17450
88,SyrianCivilWar,https://nationalinterest.org/blog/buzz/nukes-denied-2007-israel-wiped-out-syrias-nuclear-reactors-131592,80.0,14.13,5.776485788113695,8.34890642303433,61.7,100,Right,nan,nan,nan,nan,nationalinterest.org,6539
89,SyrianCivilWar,https://japantoday.com/category/world/pompeo-says-russia-responsible-for-turkish-soldiers'-deaths,100.0,0.0,0.0,0.0,100.0,100,Right,nan,nan,nan,nan,japantoday.com,2330
90,SyrianCivilWar,https://original.antiwar.com/hallinan/2020/03/10/erdogans-failed-gamble-in-syria/,80.0,16.79,10.92330016583748,5.8667072286475275,64.09,100,Right,nan,nan,nan,nan,original.antiwar.com,8405
91,SyrianCivilWar,https://www.globalsecurity.org/wmd/library/news/syria/2020/syria-200406-unnews01.htm,80.0,14.46,8.344444444444447,6.112433862433862,70.27,50,Partially Left,nan,nan,nan,nan,globalsecurity.org,4730
92,SyrianCivilWar,https://www.joshualandis.com/blog/returning-to-hafiz-al-assads-syria-bashar-heads-back-to-the-future-in-2020/,80.0,12.73,6.887441720362513,5.846124791050534,65.6,50,Partially Right,nan,nan,nan,nan,joshualandis.com,14729
93,SyrianCivilWar,https://nationalinterest.org/blog/middle-east-watch/they-defeated-isis-now-syrian-kurds-gear-fight-coronavirus-134552,80.0,16.19,12.729518398268402,3.4624999999999995,64.61,100,Right,nan,nan,nan,nan,nationalinterest.org,9467
94,SyrianCivilWar,https://warontherocks.com/2020/04/dont-forget-the-historical-context-of-russo-turkish-competition/,80.0,9.08,6.594751962130011,2.4889905149051486,68.6,50,Partially Right,nan,nan,nan,nan,warontherocks.com,14629
95,SyrianCivilWar,https://abcnews.go.com/International/wireStory/syrian-president-issues-amnesty-reduces-sentences-69736832,80.0,13.17,5.410353535353535,7.760416666666667,69.64,100,Right,82.5,86.0,9,1130.0,abcnews.go.com,2241
96,SyrianCivilWar,https://www.cnn.com/2020/03/14/opinions/how-the-us-can-help-ease-idlibs-catastrophe-alrifai/index.html,80.0,10.83,7.207607733175914,3.617424242424242,68.83,50,Partially Left,100.0,87.0,9,nan,cnn.com,5907
97,SyrianCivilWar,https://www.latimes.com/world-nation/story/2020-03-17/coronavirus-middle-east-governments,80.0,10.15,5.590790914066777,4.559284345922277,72.53,50,Partially Left,100.0,85.0,8,1212.0,latimes.com,8384
98,SyrianCivilWar,https://nationalinterest.org/blog/middle-east-watch/middle-east-cant-fight-war-against-both-coronavirus-and-iran-139392,80.0,12.43,6.337816944959801,6.090267756934424,68.99,100,Right,nan,nan,nan,nan,nationalinterest.org,10489
99,SyrianCivilWar,https://granta.com/sharmeena-kadiza-amira-and-shamima/,80.0,15.51,12.857142857142856,2.654671717171717,67.6,100,Left,nan,nan,nan,nan,granta.com,5716
100,SyrianCivilWar,http://www.hurriyetdailynews.com/traffickers-behind-syrian-toddlers-death-sentenced-to-125-years-in-prison-152967,80.0,11.49,5.88392857142857,5.6074074074074085,71.41,50,Partially Left,100.0,61.0,7,48373.0,hurriyetdailynews.com,1613
1,GunDebate,https://www.cnn.com/2020/03/19/world/gallery/week-in-photos-0320/index.html,80.0,9.18,5.616678145087238,3.5606060606060606,77.32,100,Left,100.0,87.0,9,nan,cnn.com,5191
2,GunDebate,https://www.usatoday.com/story/news/politics/elections/2020/03/10/joe-biden-gun-control-exchange-auto-plant-worker/5011344002/,80.0,11.97,8.243875833161548,3.7310606060606064,73.59,100,Right,100.0,84.0,8,363.0,usatoday.com,4937
3,GunDebate,https://www.wired.com/story/ariana-grande-covid-19/,80.0,20.07,18.71547619047619,1.3550372529964367,60.05,100,Left,100.0,85.0,8,1138.0,wired.com,4681
4,GunDebate,https://time.com/5816045/georgia-beach-closed-coronavirus/,80.0,9.35,6.700757575757576,2.647222222222222,76.26,50,Partially Left,95.0,64.0,8,1028.0,time.com,5607
5,GunDebate,https://abcnews.go.com/Politics/wireStory/major-gun-safety-group-endorses-joe-bidens-presidential-69479272,40.0,11.16,7.688934583934584,3.4666666666666663,76.95,50,Partially Left,82.5,86.0,9,1130.0,abcnews.go.com,3199
6,GunDebate,https://www.vice.com/en_us/article/g5x33y/is-gun-reform-in-new-zealand-really-working,80.0,8.91,7.246212121212121,1.6603535353535352,78.93,100,Right,100.0,59.0,8,122.0,vice.com,1274
7,GunDebate,https://abcnews.go.com/Politics/biden-testy-auto-worker-2nd-amendment-claim/story?id=69505754,80.0,11.02,6.056890331890332,4.958333333333333,72.99,50,Partially Left,82.5,86.0,9,1130.0,abcnews.go.com,3348
8,GunDebate,https://news.yahoo.com/virus-infecting-america-dems-fought-031721380.html,80.0,12.2,5.111912778579445,7.084619341563784,70.26,100,Right,87.5,95.0,8,8.0,news.yahoo.com,7662
9,GunDebate,https://www.buzzfeednews.com/article/peteraldhous/coronavirus-gun-sales,80.0,8.08,7.034489633173845,1.0431618819776716,66.54,100,Right,nan,nan,nan,nan,buzzfeednews.com,2759
10,GunDebate,https://boingboing.net/2020/03/11/a-fascinating-computer-analysi.html,80.0,11.58,10.100164203612477,1.4798850574712645,63.22,100,Right,62.0,72.0,8,4847.0,boingboing.net,6769
11,GunDebate,https://www.scientificamerican.com/article/apollo-rock-samples-heat-up-moon-formation-debate/,80.0,11.06,8.795384722804078,2.267025089605735,61.84,100,Left,100.0,72.0,8,3559.0,scientificamerican.com,4839
12,GunDebate,https://news.yahoo.com/virginia-reshaped-democrats-put-historic-222642445.html,80.0,14.2,11.884069865319862,2.3194444444444446,67.77,100,Right,87.5,95.0,8,8.0,news.yahoo.com,5292
